204.8528	4.26665
204.86644	2.30985
204.88008	-6.74972
204.89374	-9.67239
204.90738	-8.66153
204.92104	-2.17237
204.93468	-1.62352
204.94833	-3.29096
204.96199	-4.86526
204.97563	-6.65709
204.98929	-3.3438
205.00294	-1.64323
205.01659	-6.41034
205.03024	-3.49567
205.0439	-1.09955
205.05756	2.46942
205.07121	-6.40918
205.08487	4.50002
205.09853	2.22845
205.11218	-2.66367
205.12584	-5.06536
205.1395	-2.18777
205.15315	2.27064
205.16681	-1.63211
205.18047	-3.60821
205.19412	-8.99641
205.20779	-6.50173
205.22145	2.27101
205.23511	27.3134
205.24876	32.0039
205.26244	12.6084
205.27609	-5.34343
205.28976	-2.45341
205.30342	-3.76022
205.31709	2.6398
205.33075	0.68306
205.34442	0.151743
205.35808	6.49459
205.37175	5.7662
205.38542	0.14148
205.39908	-0.232549
205.41275	-2.17744
205.42642	1.82006
205.44009	4.37688
205.45375	0.163301
205.46742	-1.46518
205.48109	-1.38212
205.49477	3.67846
205.50844	-3.54579
205.52211	-1.31809
205.53578	8.41972
205.54945	25.6279
205.56313	82.251
205.5768	0.597531
205.59048	2.34542
205.60416	-1.00835
205.61783	5.39054
205.6315	1.9127
205.64519	-1.24607
205.65886	2.0979
205.67253	-1.20191
205.68622	2.79174
205.69989	5.5772
205.71358	0.335809
205.72725	4.35499
205.74094	3.5671
205.75461	5.13
205.7683	0.810566
205.78198	7.1241
205.79565	-1.5953
205.80934	4.7507
205.82303	-4.03433
205.83672	-4.52908
205.85039	5.38238
205.86407	11.526
205.87776	16.2587
205.89145	7.81466
205.90514	-0.247747
205.91882	2.23463
205.93251	8.40215
205.9462	4.48237
205.95988	-5.44104
205.97357	-9.74352
205.98726	5.36783
206.00096	11.5895
206.01465	4.88117
206.02834	0.720853
206.04202	1.34175
206.05573	6.69328
206.06941	78.4693
206.0831	60.1454
206.0968	5.59427
206.11049	0.587802
206.12419	5.81074
206.13788	8.1204
206.15158	-0.521669
206.16527	-3.92794
206.17897	0.715247
206.19267	2.47644
206.20636	-2.55152
206.22006	-1.13034
206.23376	-3.03264
206.24747	-0.560519
206.26117	7.56606
206.27486	-2.86901
206.28856	1.80855
206.30226	4.66364
206.31596	8.43446
206.32967	25.2427
206.34337	34.7041
206.35707	11.8873
206.37079	8.5397
206.38449	5.58128
206.39819	0.556509
206.4119	-1.39869
206.4256	1.88286
206.43932	-0.639528
206.45302	-1.00003
206.46672	1.9107
206.48044	-9.75995
206.49414	6.17934
206.50786	4.68053
206.52156	7.57583
206.53528	2.19812
206.54898	-0.713979
206.5627	2.41207
206.5764	-3.20187
206.59012	-2.53655
206.60384	2.16181
206.61754	1.57147
206.63126	2.59195
206.64497	2.13299
206.65869	1.73942
206.67241	-1.35831
206.68611	-3.30472
206.69983	6.59471
206.71355	0.166686
206.72726	-4.07019
206.74098	4.41709
206.7547	-0.461197
206.76843	1.98504
206.78215	1.53763
206.79587	-0.536242
206.80959	-2.82392
206.8233	-0.303024
206.83704	-3.76636
206.85075	-6.63393
206.86447	-0.314724
206.8782	0.731501
206.89192	-0.562491
206.90564	-3.87689
206.91937	-3.00856
206.93309	0.873009
206.94682	-5.17302
206.96056	1.91676
206.97427	-10.3988
206.98801	6.32961
207.00174	-1.33199
207.01546	-1.73372
207.02919	7.15815
207.04292	4.4855
207.05666	-5.75828
207.07039	-6.60126
207.08411	-2.68704
207.09784	3.40261
207.11157	4.55652
207.12531	0.703604
207.13904	3.61706
207.15277	-7.46253
207.16652	-3.75758
207.18025	-0.0420176
207.19398	-4.32846
207.20772	-2.36847
207.22145	-1.64923
207.2352	0.316949
207.24893	6.0338
207.26266	0.230243
207.27641	-4.02003
207.29015	-5.70656
207.30388	5.08112
207.31763	2.4157
207.33136	4.74658
207.34511	-1.15273
207.35886	-5.904
207.37259	-3.21808
207.38634	3.51333
207.40009	7.51861
207.41382	-4.41022
207.42757	-5.23928
207.44131	-2.30404
207.45506	2.99634
207.46881	2.97747
207.48254	-6.04607
207.49629	-4.41168
207.51004	7.34898
207.52379	2.42135
207.53754	-4.48356
207.55128	3.20348
207.56505	1.39228
207.5788	0.472881
207.59254	-2.3614
207.60629	1.34195
207.62004	-0.351633
207.6338	1.87571
207.64755	-1.78046
207.6613	-3.89356
207.67506	-0.817541
207.68881	-2.75529
207.70256	2.81392
207.71632	0.803377
207.73007	-3.14704
207.74384	2.47572
207.7576	-3.37024
207.77135	-4.7992
207.78511	2.19775
207.79887	1.63786
207.81262	3.60978
207.82639	5.48839
207.84015	-6.08456
207.85391	1.53017
207.86768	2.51461
207.88144	12.734
207.89519	5.25248
207.90895	5.73724
207.92271	2.09748
207.93649	0.526946
207.95026	-2.66038
207.96402	-1.05862
207.97778	0.661634
207.99155	1.09928
208.00531	-0.403763
208.01909	-6.50638
208.03285	-5.87269
208.04662	-2.65575
208.06039	2.38167
208.07416	10.2405
208.08792	8.09904
208.1017	4.52212
208.11546	5.76789
208.12924	-10.6919
208.14301	-1.90787
208.15678	-6.05309
208.17056	6.81876
208.18433	-2.09933
208.1981	0.230417
208.21188	-3.30901
208.22566	-5.36979
208.23943	8.14415
208.2532	9.70706
208.26698	7.85044
208.28076	0.332736
208.29454	1.58834
208.30832	0.557277
208.3221	17.2214
208.33588	13.5382
208.34966	-4.36819
208.36343	7.19569
208.37721	4.62604
208.39101	-9.12895
208.40479	0.157806
208.41856	5.30517
208.43234	7.53385
208.44614	3.53164
208.45992	-9.90216
208.47371	-4.89674
208.48749	-1.40453
208.50128	1.36778
208.51506	-3.24024
208.52885	3.66726
208.54263	-5.24919
208.55643	-5.794
208.57021	-8.40683
208.584	-0.370207
208.59779	-3.5872
208.61159	-6.65417
208.62537	4.68245
208.63916	2.21831
208.65295	-4.36523
208.66675	-0.679598
208.68054	0.127854
208.69434	3.51932
208.70813	0.606249
208.72192	4.18997
208.73572	2.20162
208.74951	-0.0549699
208.76331	-3.12355
208.77711	8.20915
208.79091	13.7869
208.8047	5.50105
208.8185	-3.13532
208.83231	2.00271
208.8461	-0.0984378
208.85989	-8.15048
208.8737	-0.396895
208.8875	4.02936
208.90131	0.745096
208.9151	-4.9418
208.92891	1.09178
208.94272	3.0837
208.95651	2.4391
208.97032	4.0576
208.98413	1.58951
208.99792	27.6797
209.01173	7.25504
209.02554	-6.13145
209.03935	17.6093
209.05316	13.7608
209.06697	-0.835159
209.08078	-6.82048
209.09459	4.58459
209.1084	0.31528
209.12221	-1.3932
209.13602	1.65186
209.14983	3.69672
209.16364	3.07132
209.17744	19.0757
209.19127	15.9986
209.20508	7.218
209.21889	4.13378
209.23271	2.73511
209.24652	2.26082
209.26033	3.18945
209.27415	2.7728
209.28796	8.60369
209.30179	-3.89755
209.3156	8.72953
209.32942	-1.07952
209.34325	9.17386
209.35706	11.2683
209.37088	39.3177
209.3847	14.0665
209.39853	-0.950663
209.41234	-2.23062
209.42616	2.14031
209.43999	10.6926
209.45381	2.13176
209.46764	4.54029
209.48146	-0.834761
209.49529	-3.38438
209.50911	8.59999
209.52293	10.7618
209.53676	-1.87031
209.5506	-3.69969
209.56442	-0.695187
209.57825	4.24393
209.59207	0.184187
209.60591	-6.82573
209.61974	-0.756793
209.63356	-4.26824
209.6474	-3.71015
209.66122	-7.74056
209.67506	2.25683
209.68889	-3.19053
209.70273	6.57502
209.71655	2.67803
209.73039	-2.89333
209.74423	0.00416764
209.75806	-0.237367
209.7719	-4.95844
209.78574	-5.83353
209.79958	-5.49325
209.81342	-4.10563
209.82726	-1.61133
209.84108	1.35431
209.85492	1.6599
209.86876	4.00523
209.8826	-0.620488
209.89645	6.28108
209.91029	-5.63158
209.92413	2.92221
209.93797	6.56824
209.95181	-2.71311
209.96565	1.33053
209.97951	10.3854
209.99335	-2.866
210.00719	-3.30952
210.02104	0.38761
210.03488	1.04949
210.04874	5.6126
210.06258	-1.37738
210.07643	-7.39715
210.09027	-1.29179
210.10413	-2.87006
210.11798	-2.38506
210.13182	-5.16785
210.14568	-6.61901
210.15953	-6.8293
210.17337	-5.66243
210.18723	-0.523498
210.20108	1.16409
210.21494	1.96551
210.22879	2.08233
210.24265	-9.06859
210.2565	-4.22796
210.27036	-5.82419
210.28421	-2.43718
210.29807	-2.12949
210.31192	-3.57293
210.32578	-3.76765
210.33965	-1.88827
210.3535	-2.5654
210.36736	0.332748
210.38123	5.61047
210.39508	-5.96375
210.40894	-1.65012
210.42281	0.189493
210.43666	-4.64595
210.45053	1.70423
210.46439	9.46337
210.47826	35.4633
210.49211	14.5605
210.50598	11.1613
210.51985	5.03625
210.53371	-3.67355
210.54758	1.21213
210.56145	-7.13769
210.57532	-3.07024
210.58919	-2.40178
210.60306	-2.0928
210.61693	-3.17335
210.6308	14.5525
210.64467	23.3835
210.65854	4.87619
210.67241	-1.52593
210.68628	-1.70703
210.70015	-4.09802
210.71402	-1.21566
210.72789	1.19264
210.74178	5.28271
210.75565	-5.30698
210.76952	-0.78962
210.7834	-8.15411
210.79727	-0.289524
210.81116	0.430193
210.82503	3.10971
210.83891	4.60427
210.85278	-3.07795
210.86667	-2.4406
210.88054	0.720771
210.89442	0.287046
210.90831	2.64802
210.92218	1.00714
210.93607	0.52957
210.94995	0.383838
210.96384	-2.88513
210.97772	-2.05514
210.99161	-0.598716
211.00549	1.8211
211.01938	4.30423
211.03326	3.99521
211.04715	3.62594
211.06104	5.25129
211.07492	-0.945195
211.08881	4.16773
211.10269	5.09057
211.11659	3.42527
211.13048	5.26889
211.14436	2.04967
211.15826	0.762235
211.17215	4.03693
211.18604	-2.4322
211.19994	1.46379
211.21382	8.42899
211.22772	50.3861
211.24161	118.424
211.25551	12.159
211.26941	-0.91204
211.28329	3.97167
211.2972	0.468994
211.3111	2.60413
211.325	0.62488
211.33888	-1.61497
211.35278	3.37957
211.36668	5.3562
211.38058	-3.30996
211.39449	-5.26618
211.40839	-0.027733
211.42229	0.710397
211.43619	5.08944
211.45009	-1.19384
211.464	2.61202
211.47791	-1.67774
211.49181	1.58992
211.50571	0.357642
211.51962	5.92625
211.53352	7.4013
211.54742	-1.6697
211.56134	-4.67371
211.57524	1.86835
211.58916	2.92218
211.60306	1.76649
211.61697	9.06946
211.63087	3.48608
211.64479	-2.63877
211.65871	0.716889
211.67261	4.40077
211.68652	6.32094
211.70044	3.60915
211.71436	0.621856
211.72826	0.297576
211.74217	1.6835
211.75609	2.46521
211.77	6.68765
211.78392	0.15794
211.79784	-2.17801
211.81175	2.29094
211.82567	9.64267
211.8396	4.70445
211.85352	1.6598
211.86743	2.46155
211.88135	-0.693217
211.89528	2.80418
211.90919	-13.5687
211.92311	-2.99333
211.93704	6.06988
211.95096	0.643335
211.96489	-2.49197
211.97881	-2.02634
211.99274	2.9527
212.00665	4.53482
212.02058	3.6674
212.03452	4.51679
212.04843	-1.07086
212.06236	-2.74572
212.07629	2.85554
212.09023	-2.24554
212.10414	-7.32568
212.11807	-2.36169
212.132	-5.13032
212.14594	-8.63643
212.15987	-1.44487
212.1738	1.24937
212.18773	7.83368
212.20166	1.09507
212.21561	-1.60475
212.22954	16.4487
212.24347	2.95994
212.2574	-5.85319
212.27133	6.59096
212.28528	0.288318
212.29921	-5.6463
212.31316	-0.617438
212.32709	-7.64078
212.34102	13.6223
212.35497	51.2417
212.36891	63.3591
212.38284	18.906
212.39679	-1.03336
212.41072	3.03987
212.42467	2.70558
212.43861	1.12753
212.45256	-0.515135
212.46649	2.56752
212.48044	-3.07035
212.49438	2.2744
212.50833	-4.62643
212.52228	-4.14371
212.53622	-0.744361
212.55017	-8.31706
212.56412	-0.576266
212.57806	-1.64954
212.59201	-0.842251
212.60596	-4.636
212.61992	0.483133
212.63387	-4.51518
212.64781	-3.11997
212.66177	4.19209
212.67572	3.46174
212.68967	-4.43208
212.70363	-2.17637
212.71758	8.07198
212.73154	-1.9104
212.74548	1.56285
212.75945	-8.86343
212.77341	2.74221
212.78735	6.55242
212.80132	-7.00765
212.81528	12.4221
212.82922	14.8355
212.84319	14.9063
212.85715	7.43965
212.87111	6.04414
212.88507	13.0263
212.89903	0.144992
212.91299	-5.39123
212.92696	0.923813
212.94092	3.90272
212.95488	0.625486
212.96884	5.21534
212.9828	3.39772
212.99678	0.12557
213.01074	1.8048
213.0247	0.179463
213.03867	5.52784
213.05264	5.21435
213.0666	5.29359
213.08058	-3.98918
213.09454	-8.81985
213.10852	0.697467
213.12248	-0.388841
213.13646	1.97202
213.15042	2.87939
213.1644	-1.66812
213.17838	0.0313631
213.19235	-7.38254
213.20631	2.42929
213.22029	-5.61101
213.23427	-0.492487
213.24825	-4.69782
213.26222	-9.37939
213.2762	-3.75881
213.29018	1.48721
213.30415	-0.658227
213.31813	-9.28959
213.33211	-6.96611
213.34608	-3.2106
213.36006	-1.40313
213.37405	1.2253
213.38803	-0.00863451
213.40201	2.1407
213.41599	-0.895038
213.42998	-12.3362
213.44395	8.22587
213.45795	6.02932
213.47192	6.47254
213.48592	1.60893
213.49989	14.9303
213.51389	161.975
213.52788	234.068
213.54185	10.7691
213.55585	0.996338
213.56984	3.25973
213.58382	-2.20793
213.59781	5.22877
213.6118	0.425119
213.62579	3.30388
213.63979	0.199772
213.65378	3.91118
213.66777	5.23273
213.68176	3.17864
213.69576	1.8451
213.70975	1.21971
213.72374	1.9017
213.73775	0.503661
213.75174	1.54748
213.76573	5.04162
213.77972	-0.197824
213.79373	3.85567
213.80772	2.0254
213.82173	2.22601
213.83572	5.66645
213.84973	-0.0270244
213.86372	-1.1437
213.87773	7.06466
213.89172	-0.831213
213.90573	3.42951
213.91974	-5.04665
213.93373	4.89701
213.94774	4.03551
213.96175	8.1283
213.97575	-8.56822
213.98976	2.36005
214.00377	-2.60772
214.01778	-2.29186
214.03178	9.07557
214.04579	12.9528
214.0598	-1.78952
214.07381	-5.033
214.08781	3.50528
214.10182	4.38142
214.11583	3.056
214.12985	3.15914
214.14386	3.37819
214.15787	6.47594
214.17189	0.937244
214.1859	1.88196
214.19991	-2.51567
214.21393	-0.71642
214.22794	4.2985
214.24196	0.196773
214.25598	3.47058
214.26999	-4.85983
214.28401	12.5538
214.29803	10.6402
214.31204	5.39583
214.32607	6.05937
214.34009	34.0659
214.35411	34.0062
214.36813	2.8349
214.38216	7.25727
214.39618	4.32392
214.4102	8.20331
214.42422	7.3728
214.43825	0.85964
214.45227	-1.97601
214.46629	-1.47157
214.48032	-1.68972
214.49435	1.22777
214.50838	5.5748
214.5224	9.83455
214.53644	12.5127
214.55046	5.14275
214.56448	0.659292
214.57852	-2.97657
214.59254	-1.27402
214.60658	2.81873
214.62062	8.66416
214.63464	7.46167
214.64868	1.66119
214.66272	5.95269
214.67674	6.78968
214.69078	-2.81596
214.70482	6.08719
214.71886	0.0683707
214.73289	5.15373
214.74693	-6.03657
214.76096	-4.80099
214.77501	-6.30492
214.78905	-1.56744
214.80309	-3.94033
214.81712	-3.3257
214.83116	1.02958
214.8452	2.85152
214.85924	9.08865
214.87329	6.29867
214.88733	5.98017
214.90137	6.18652
214.91542	6.34236
214.92946	5.60488
214.94351	1.40414
214.95755	-6.25461
214.9716	-4.51731
214.98564	0.505908
214.99969	3.39948
215.01373	6.12794
215.02779	4.14709
215.04184	-0.524867
215.05589	-7.13679
215.06993	-0.80328
215.08398	-7.45255
215.09804	0.821362
215.11209	0.0805607
215.12614	-0.165217
215.1402	-5.42517
215.15425	-7.28081
215.1683	-0.216624
215.18236	-2.48985
215.19641	-4.81033
215.21048	2.84137
215.22453	0.978104
215.23859	5.17936
215.25264	8.74646
215.26671	-2.03689
215.28076	3.56249
215.29483	-3.96754
215.30888	6.50847
215.32294	5.60384
215.33701	23.1856
215.35107	22.1675
215.36513	2.11506
215.3792	-3.66903
215.39326	0.582364
215.40732	11.1788
215.42139	17.6909
215.43546	8.18983
215.44952	5.29909
215.46359	22.05
215.47765	18.1853
215.49171	7.44422
215.50578	-2.07851
215.51985	2.02144
215.53394	3.20239
215.548	4.05952
215.56207	-5.40471
215.57614	-5.35061
215.59021	-7.7861
215.60428	3.69282
215.61836	1.21382
215.63243	-2.5287
215.6465	-5.73035
215.66058	-4.75353
215.67465	-3.45567
215.68874	-5.14976
215.7028	-14.3385
215.71689	-2.42819
215.73097	2.15759
215.74504	-5.2491
215.75912	-2.46572
215.77321	6.48155
215.78728	1.20422
215.80136	-3.10926
215.81544	-3.48768
215.82953	-7.58443
215.84361	3.79458
215.8577	3.57701
215.87178	0.637852
215.88586	16.9291
215.89995	38.7757
215.91403	24.4661
215.92812	8.43666
215.9422	-3.26416
215.9563	-5.56349
215.97038	-0.139059
215.98447	-0.302528
215.99855	-1.91595
216.01265	4.16673
216.02673	-7.13102
216.04083	-4.5428
216.05492	4.42957
216.06902	3.01567
216.0831	6.11108
216.0972	2.29226
216.1113	-2.19398
216.12538	-6.40874
216.13948	-3.20016
216.15358	2.97903
216.16768	2.24232
216.18176	7.00792
216.19586	-5.04938
216.20996	7.82974
216.22406	6.93179
216.23816	0.141053
216.25226	-3.02576
216.26636	1.38898
216.28047	-2.13689
216.29457	-3.02246
216.30867	1.58451
216.32277	-0.788757
216.33687	-2.64022
216.35098	-4.32879
216.36508	-1.04874
216.37918	5.16032
216.3933	2.52907
216.40739	-0.526001
216.42151	1.77274
216.43561	11.0457
216.44972	0.491914
216.46384	-0.0769126
216.47794	22.6067
216.49205	50.3567
216.50616	19.585
216.52026	-0.566388
216.53438	-5.06338
216.54849	-2.09654
216.56261	-3.06448
216.57672	-0.562647
216.59084	7.44491
216.60495	51.8541
216.61906	67.8401
216.63318	7.52228
216.64729	1.67981
216.66141	-2.0127
216.67554	4.90391
216.68965	10.3266
216.70377	74.5547
216.71788	163.27
216.73201	75.4004
216.74612	11.0657
216.76025	7.45566
216.77437	3.44967
216.7885	4.19271
216.80261	0.0233734
216.81674	-2.34574
216.83086	5.09754
216.84499	-1.5229
216.85912	0.203569
216.87325	3.39376
216.88736	6.33531
216.90149	0.344202
216.91562	38.2443
216.92975	12.538
216.94388	4.84332
216.95801	8.64786
216.97214	-2.61229
216.98627	3.33728
217.0004	6.17998
217.01453	16.725
217.02866	4.08587
217.0428	-1.29098
217.05693	2.23543
217.07106	-3.41794
217.08521	-8.5039
217.09933	4.25613
217.11346	6.30155
217.12761	2.48618
217.14174	5.6136
217.15588	2.71592
217.17001	-8.26494
217.18416	1.37232
217.1983	-0.136897
217.21243	4.70611
217.22658	2.8309
217.24072	6.91348
217.25487	3.99965
217.26901	3.81269
217.28314	-10.6115
217.29729	-5.11459
217.31143	12.5399
217.32558	2.36299
217.33972	-9.36913
217.35388	-9.51535
217.36803	-15.0892
217.38217	10.12
217.39632	3.23515
217.41046	0.0665213
217.42462	-0.779611
217.43877	2.75819
217.45291	10.027
217.46707	4.09088
217.48122	0.218926
217.49538	-2.44073
217.50952	-2.49368
217.52368	7.2501
217.53783	64.5628
217.55199	64.422
217.56615	15.2033
217.58029	3.11753
217.59445	-0.865552
217.60861	2.20739
217.62277	2.86695
217.63693	-3.16215
217.65108	2.05416
217.66524	0.941717
217.6794	9.96553
217.69356	48.8849
217.70772	56.0178
217.72189	45.7035
217.73605	82.2237
217.75021	51.5039
217.76437	8.54093
217.77853	6.32832
217.79271	4.2851
217.80687	1.04045
217.82103	2.97309
217.83521	-2.27555
217.84937	0.150441
217.86354	4.84569
217.8777	-9.05143
217.89188	-1.42162
217.90605	15.8735
217.92021	5.31276
217.93439	2.136
217.94856	-5.3728
217.96272	3.77587
217.9769	1.03838
217.99107	6.9202
218.00525	3.40112
218.01942	-5.98277
218.0336	-3.11132
218.04778	3.47605
218.06195	-11.0224
218.07613	1.38919
218.0903	2.75783
218.10448	2.82802
218.11867	-0.27806
218.13284	-6.01887
218.14702	-0.381374
218.16121	6.35259
218.17538	10.8209
218.18956	1.60227
218.20375	7.45113
218.21793	3.44505
218.23212	35.7155
218.24629	87.7141
218.26048	38.3641
218.27467	1.08722
218.28885	-8.16657
218.30304	-5.47807
218.31723	2.5347
218.33142	1.81849
